ball_x,ball_y,player_y
952,492,430
959,499,430
966,506,430
973,513,430
980,520,430
987,527,430
994,534,430
1001,541,430
1008,548,430
1015,555,430
1022,562,430
1029,569,430
1036,576,430
1043,583,430
1050,590,430
1057,597,430
1064,604,430
1071,611,430
1078,618,430
1085,625,430
1092,632,430
1099,639,430
1106,646,430
1113,653,430
1120,660,430
1127,667,430
1134,674,430
1141,681,430
1148,688,430
1155,695,430
1162,702,430
1169,709,430
1176,716,430
1183,723,430
1190,730,430
1197,737,430
1204,744,430
1211,751,430
1218,758,430
1225,765,430
1232,772,430
1239,779,430
1246,786,430
1253,793,430
1260,800,430
1267,807,430
1274,814,430
1281,821,430
1288,828,430
1295,835,430
1302,842,430
1309,849,430
1316,856,430
1323,863,430
1330,870,430
1337,877,430
1344,884,430
1351,891,430
1358,898,430
1365,905,430
1372,912,430
1379,919,430
1386,926,430
1393,933,430
1400,940,430
1407,947,430
1414,954,430
1421,961,430
1428,968,430
1435,975,430
1442,968,430
1449,961,430
1456,954,430
1463,947,430
1470,940,430
1477,933,430
1484,926,430
1491,919,430
1498,912,430
1505,905,430
1512,898,430
1519,891,430
1526,884,430
1533,877,430
1540,870,430
1547,863,430
1554,856,430
1561,849,430
1568,842,430
1575,835,430
1582,828,430
1589,821,430
1596,814,430
1603,807,430
1610,800,430
1617,793,430
1624,786,430
1631,779,430
1638,772,430
1645,765,430
1652,758,430
1659,751,430
1666,744,430
1673,737,430
1680,730,430
1687,723,430
1694,716,430
1701,709,430
1708,702,430
1715,695,430
1722,688,430
1729,681,430
1736,674,430
1743,667,430
1750,660,430
1757,653,430
1764,646,430
1771,639,430
1778,632,430
1785,625,430
1792,618,430
1799,611,430
1806,604,430
1813,597,430
1820,590,430
1827,583,430
1834,576,430
1841,569,430
1848,562,430
1855,555,430
1862,548,430
1869,541,430
1876,534,430
1869,527,430
1862,520,430
1855,513,430
1848,506,430
1841,499,430
1834,492,430
1827,485,430
1820,478,430
1813,471,430
1806,464,430
1799,457,430
1792,450,430
1785,443,430
1778,436,430
1771,429,430
1764,422,430
1757,415,430
1750,408,430
1743,401,430
1736,394,430
1729,387,430
1722,380,430
1715,373,430
1708,366,430
1701,359,430
1694,352,430
1687,345,430
1680,338,430
1673,331,430
1666,324,430
1659,317,430
1652,310,430
1645,303,430
1638,296,430
1631,289,430
1624,282,430
1617,275,430
1610,268,430
1603,261,430
1596,254,430
1589,247,430
1582,240,430
1575,233,430
1568,226,430
1561,219,430
1554,212,430
1547,205,430
1540,198,430
1533,191,430
1526,184,430
1519,177,430
1512,170,430
1505,163,430
1498,156,430
1491,149,430
1484,142,430
1477,135,430
1470,128,430
1463,121,430
1456,114,430
1449,107,430
1442,100,430
1435,93,430
1428,86,430
1421,79,430
1414,72,430
1407,65,430
1400,58,430
1393,51,430
1386,44,430
1379,37,430
1372,30,430
1365,23,430
1358,16,430
1351,9,430
1344,2,430
1337,-5,430
1330,2,430
1323,9,430
1316,16,430
1309,23,430
1302,30,430
1295,37,430
1288,44,430
1281,51,430
1274,58,430
1267,65,430
1260,72,430
1253,79,430
1246,86,430
1239,93,430
1232,100,430
1225,107,430
1218,114,430
1211,121,430
1204,128,430
1197,135,430
1190,142,430
1183,149,430
1176,156,430
1169,163,430
1162,170,430
1155,177,430
1148,184,430
1141,191,430
1134,198,430
1127,205,430
1120,212,430
1113,219,430
1106,226,430
1099,233,430
1092,240,430
1085,247,430
1078,254,430
1071,261,430
1064,268,430
1057,275,430
1050,282,430
1043,289,430
1036,296,430
1029,303,430
1022,310,430
1015,317,430
1008,324,430
1001,331,430
994,338,430
987,345,430
980,352,430
973,359,430
966,366,430
959,373,430
952,380,430
945,387,430
938,394,430
931,401,430
924,408,430
917,415,430
910,422,430
903,429,430
896,436,430
889,443,430
882,450,430
875,457,430
868,464,430
861,471,430
854,478,430
847,485,430
840,492,430
833,499,430
826,506,430
819,513,430
812,520,430
805,527,430
798,534,430
791,541,430
784,548,430
777,555,430
770,562,430
763,569,430
756,576,430
749,583,430
742,590,430
735,597,430
728,604,430
721,611,430
714,618,430
707,625,430
700,632,430
693,639,430
686,646,430
679,653,430
672,660,430
665,667,430
658,674,430
651,681,430
644,688,430
637,695,430
630,702,430
623,709,430
616,716,430
609,723,430
602,730,430
595,737,430
588,744,430
581,751,430
574,758,430
567,765,430
560,772,430
553,779,430
546,786,430
539,793,430
532,800,430
525,807,430
518,814,430
511,821,430
504,828,430
497,835,430
490,842,430
483,849,430
476,856,430
469,863,430
462,870,430
455,877,430
448,884,430
441,891,430
434,898,430
427,905,430
420,912,430
413,919,430
406,926,430
399,933,430
392,940,430
385,947,430
378,954,430
371,961,430
364,968,430
357,975,430
350,968,430
343,961,430
336,954,430
329,947,430
322,940,430
315,933,430
308,926,430
301,919,430
294,912,430
287,905,430
280,898,430
273,891,430
266,884,430
259,877,430
252,870,430
245,863,430
238,856,430
231,849,430
224,842,430
217,835,430
210,828,430
203,821,430
196,814,430
189,807,430
182,800,430
175,793,430
168,786,430
161,779,430
154,772,430
147,765,430
140,758,430
133,751,430
126,744,430
119,737,430
112,730,430
105,723,430
98,716,430
91,709,430
84,702,430
77,695,430
70,688,430
63,681,430
56,674,430
49,667,430
42,660,430
35,653,430
28,646,430
21,639,430
14,632,430
21,625,430
28,618,430
35,611,430
42,604,430
49,597,430
56,590,430
63,583,430
70,576,430
77,569,430
84,562,430
91,555,430
98,548,430
105,541,430
112,534,430
119,527,430
126,520,430
133,513,430
140,506,430
147,499,430
154,492,430
161,485,430
168,478,430
175,471,430
182,464,430
189,457,430
196,450,430
203,443,430
210,436,430
217,429,430
224,422,430
231,415,430
238,408,430
245,401,430
252,394,430
259,387,430
266,380,430
273,373,430
280,366,430
287,359,430
294,352,430
301,345,430
308,338,430
315,331,430
322,324,430
329,317,430
336,310,430
343,303,430
350,296,430
357,289,430
364,282,430
371,275,430
378,268,430
385,261,430
392,254,430
399,247,430
406,240,430
413,233,430
420,226,430
427,219,430
434,212,430
441,205,430
448,198,430
455,191,430
462,184,430
469,177,430
476,170,430
483,163,430
490,156,430
497,149,430
504,142,430
511,135,430
518,128,430
525,121,430
532,114,430
539,107,430
546,100,430
553,93,430
560,86,430
567,79,430
574,72,430
581,65,430
588,58,430
595,51,430
602,44,430
609,37,430
616,30,430
623,23,430
630,16,430
637,9,430
644,2,430
651,-5,430
658,2,430
665,9,430
672,16,430
679,23,430
686,30,430
693,37,430
700,44,430
707,51,430
714,58,430
721,65,430
728,72,430
735,79,430
742,86,430
749,93,430
756,100,430
763,107,430
770,114,430
777,121,430
784,128,430
791,135,430
798,142,430
805,149,430
812,156,430
819,163,430
826,170,430
833,177,430
840,184,430
847,191,430
854,198,430
861,205,430
868,212,430
875,219,430
882,226,430
889,233,430
896,240,430
903,247,430
910,254,430
917,261,430
924,268,430
931,275,430
938,282,430
945,289,430
952,296,430
959,303,430
966,310,430
973,317,430
980,324,430
987,331,430
994,338,430
1001,345,430
1008,352,430
1015,359,430
1022,366,430
1029,373,430
1036,380,430
1043,387,430
1050,394,430
1057,401,430
1064,408,430
1071,415,430
1078,422,430
1085,429,430
1092,436,430
1099,443,430
1106,450,430
1113,457,430
1120,464,430
1127,471,430
1134,478,430
1141,485,430
1148,492,430
1155,499,430
1162,506,430
1169,513,430
1176,520,430
1183,527,430
1190,534,430
1197,541,430
1204,548,430
1211,555,430
1218,562,430
1225,569,430
1232,576,430
1239,583,430
1246,590,430
1253,597,430
1260,604,430
1267,611,430
1274,618,430
1281,625,430
1288,632,430
1295,639,430
1302,646,430
1309,653,430
1316,660,430
1323,667,430
1330,674,430
1337,681,430
1344,688,430
1351,695,430
1358,702,430
1365,709,430
1372,716,430
1379,723,430
1386,730,430
1393,737,430
1400,744,430
1407,751,430
1414,758,430
1421,765,430
1428,772,430
1435,779,430
1442,786,430
1449,793,430
1456,800,430
1463,807,430
1470,814,430
1477,821,430
1484,828,430
1491,835,430
1498,842,430
1505,849,430
1512,856,430
1519,863,430
1526,870,430
1533,877,430
1540,884,430
1547,891,430
1554,898,430
1561,905,430
1568,912,430
1575,919,430
1582,926,430
1589,933,430
1596,940,430
1603,947,430
1610,954,430
1617,961,430
1624,968,430
1631,975,430
1638,968,430
1645,961,430
1652,954,430
1659,947,430
1666,940,430
1673,933,430
1680,926,430
1687,919,430
1694,912,430
1701,905,430
1708,898,430
1715,891,430
1722,884,430
1729,877,430
1736,870,430
1743,863,430
1750,856,430
1757,849,430
1764,842,430
1771,835,430
1778,828,430
1785,821,430
1792,814,430
1799,807,430
1806,800,430
1813,793,430
1820,786,430
1827,779,430
1834,772,430
1841,765,430
1848,758,430
1855,751,430
1862,744,430
1869,737,430
1876,730,430
1883,723,430
945,485,430
938,492,430
931,499,430
924,506,430
917,513,430
910,520,430
903,527,430
896,534,430
889,541,430
882,548,430
875,555,430
868,562,430
861,569,430
854,576,430
847,583,430
840,590,430
833,597,430
826,604,430
819,611,430
812,618,430
805,625,430
798,632,430
791,639,430
784,646,430
777,653,430
770,660,430
763,667,430
756,674,430
749,681,430
742,688,430
735,695,430
728,702,430
721,709,430
714,716,430
707,723,430
700,730,430
693,737,430
686,744,430
679,751,430
672,758,430
665,765,430
658,772,430
651,779,430
644,786,430
637,793,430
630,800,430
623,807,430
616,814,430
609,821,430
602,828,430
595,835,430
588,842,430
581,849,430
574,856,430
567,863,430
560,870,430
553,877,430
546,884,430
539,891,430
532,898,430
525,905,430
518,912,430
511,919,430
504,926,430
497,933,430
490,940,430
483,947,430
476,954,430
469,961,430
462,968,430
455,975,430
448,968,430
441,961,430
434,954,430
427,947,430
420,940,430
413,933,430
406,926,430
399,919,430
392,912,430
385,905,430
378,898,430
371,891,430
364,884,430
357,877,430
350,870,430
343,863,430
336,856,430
329,849,430
322,842,430
315,835,430
308,828,430
301,821,430
294,814,430
287,807,430
280,800,430
273,793,430
266,786,430
259,779,430
252,772,430
245,765,430
238,758,430
231,751,430
224,744,430
217,737,430
210,730,430
203,723,430
196,716,430
189,709,430
182,702,430
175,695,430
168,688,430
161,681,430
154,674,430
147,667,430
140,660,430
133,653,430
126,646,430
119,639,430
112,632,430
105,625,430
98,618,430
91,611,430
84,604,430
77,597,430
70,590,430
63,583,430
56,576,430
49,569,430
42,562,430
35,555,430
28,548,430
21,541,430
14,534,430
21,527,430
28,520,430
35,513,430
42,506,430
49,499,430
56,492,430
63,485,430
70,478,430
77,471,430
84,464,430
91,457,430
98,450,430
105,443,430
112,436,430
119,429,430
126,422,430
133,415,430
140,408,430
147,401,430
154,394,430
161,387,430
168,380,430
175,373,430
182,366,430
189,359,430
196,352,430
203,345,430
210,338,430
217,331,430
224,324,430
231,317,430
238,310,430
245,303,430
252,296,430
259,289,430
266,282,430
273,275,430
280,268,430
287,261,430
294,254,430
301,247,430
308,240,430
315,233,430
322,226,430
329,219,430
336,212,430
343,205,430
350,198,430
357,191,430
364,184,430
371,177,430
378,170,430
385,163,430
392,156,430
399,149,430
406,142,430
413,135,430
420,128,430
427,121,430
434,114,430
441,107,430
448,100,430
455,93,430
462,86,430
469,79,430
476,72,430
483,65,430
490,58,430
497,51,430
504,44,430
511,37,430
518,30,430
525,23,430
532,16,430
539,9,430
546,2,430
553,-5,430
560,2,430
567,9,430
574,16,430
581,23,430
588,30,430
595,37,430
602,44,430
609,51,430
616,58,430
623,65,430
630,72,430
637,79,430
644,86,430
651,93,430
658,100,430
665,107,430
672,114,430
679,121,430
686,128,430
693,135,430
700,142,430
707,149,430
714,156,430
721,163,430
728,170,430
735,177,430
742,184,430
749,191,430
756,198,430
763,205,430
770,212,430
777,219,430
784,226,430
791,233,430
798,240,430
805,247,430
812,254,430
819,261,430
826,268,430
833,275,430
840,282,430
847,289,430
854,296,430
861,303,430
868,310,430
875,317,430
882,324,430
889,331,430
896,338,430
903,345,430
910,352,430
917,359,430
924,366,430
931,373,430
938,380,430
945,387,430
952,394,430
959,401,430
966,408,430
973,415,430
980,422,430
987,429,430
994,436,430
1001,443,430
1008,450,430
1015,457,430
1022,464,430
1029,471,430
1036,478,430
1043,485,430
1050,492,430
1057,499,430
1064,506,430
1071,513,430
1078,520,430
1085,527,430
1092,534,430
1099,541,430
1106,548,430
1113,555,430
1120,562,430
1127,569,430
1134,576,430
1141,583,430
1148,590,430
1155,597,430
1162,604,430
1169,611,430
1176,618,430
1183,625,430
1190,632,430
1197,639,430
1204,646,430
1211,653,430
1218,660,430
1225,667,430
1232,674,430
1239,681,430
1246,688,430
1253,695,430
1260,702,430
1267,709,430
1274,716,430
1281,723,430
1288,730,430
1295,737,430
1302,744,430
1309,751,430
1316,758,430
1323,765,430
1330,772,430
1337,779,430
1344,786,430
1351,793,430
1358,800,430
1365,807,430
1372,814,430
1379,821,430
1386,828,430
1393,835,430
1400,842,430
1407,849,430
1414,856,430
1421,863,430
1428,870,430
1435,877,430
1442,884,430
1449,891,430
1456,898,430
1463,905,430
1470,912,430
1477,919,430
1484,926,430
1491,933,430
1498,940,430
1505,947,430
1512,954,430
1519,961,430
1526,968,430
1533,975,430
1540,968,430
1547,961,430
1554,954,430
1561,947,430
1568,940,430
1575,933,430
1582,926,430
1589,919,430
1596,912,430
1603,905,430
1610,898,430
1617,891,430
1624,884,430
1631,877,430
1638,870,430
1645,863,430
1652,856,430
1659,849,430
1666,842,430
1673,835,430
1680,828,430
1687,821,430
1694,814,430
1701,807,430
1708,800,430
1715,793,430
1722,786,430
1729,779,430
1736,772,430
1743,765,430
1750,758,430
1757,751,430
1764,744,430
1771,737,430
1778,730,430
1785,723,430
1792,716,430
1799,709,430
1806,702,430
1813,695,430
1820,688,430
1827,681,430
1834,674,430
1841,667,430
1848,660,430
1855,653,430
1862,646,430
1869,639,430
1876,632,430
1883,625,430
945,485,430
952,478,430
959,471,430
966,464,430
973,457,430
980,450,430
987,443,430
994,436,430
1001,429,430
1008,422,430
1015,415,430
1022,408,430
1029,401,430
1036,394,430
1043,387,430
1050,380,430
1057,373,430
1064,366,430
1071,359,430
1078,352,430
1085,345,430
1092,338,430
1099,331,430
1106,324,430
1113,317,430
1120,310,430
1127,303,430
1134,296,430
1141,289,430
1148,282,430
1155,275,430
1162,268,430
1169,261,430
1176,254,430
1183,247,430
1190,240,430
1197,233,430
1204,226,430
1211,219,430
1218,212,430
1225,205,430
1232,198,430
1239,191,430
1246,184,430
1253,177,430
1260,170,430
1267,163,430
1274,156,430
1281,149,430
1288,142,430
1295,135,430
1302,128,430
1309,121,430
1316,114,430
1323,107,430
1330,100,430
1337,93,430
1344,86,430
1351,79,430
1358,72,430
1365,65,430
1372,58,430
1379,51,430
1386,44,430
1393,37,430
1400,30,430
1407,23,430
1414,16,430
1421,9,430
1428,2,430
1435,-5,430
1442,2,430
1449,9,430
1456,16,430
1463,23,430
1470,30,430
1477,37,430
1484,44,430
1491,51,430
1498,58,430
1505,65,430
1512,72,430
1519,79,430
1526,86,430
1533,93,430
1540,100,430
1547,107,430
1554,114,430
1561,121,430
1568,128,430
1575,135,430
1582,142,430
1589,149,430
1596,156,430
1603,163,430
1610,170,430
1617,177,430
1624,184,430
1631,191,430
1638,198,430
1645,205,430
1652,212,430
1659,219,430
1666,226,430
1673,233,430
1680,240,430
1687,247,430
1694,254,430
1701,261,430
1708,268,430
1715,275,430
1722,282,430
1729,289,430
1736,296,430
1743,303,430
1750,310,430
1757,317,430
1764,324,430
1771,331,430
1778,338,430
1785,345,430
1792,352,430
1799,359,430
1806,366,430
1813,373,430
1820,380,430
1827,387,430
1834,394,430
1841,401,430
1848,408,430
1855,415,430
1862,422,430
1869,429,430
1876,436,430
1869,443,430
1862,450,430
1855,457,430
1848,464,430
1841,471,430
1834,478,430
1827,485,430
1820,492,430
1813,499,430
1806,506,430
1799,513,430
1792,520,430
1785,527,430
1778,534,430
1771,541,430
1764,548,430
1757,555,430
1750,562,430
1743,569,430
1736,576,430
1729,583,430
1722,590,430
1715,597,430
1708,604,430
1701,611,430
1694,618,430
1687,625,430
1680,632,430
1673,639,430
1666,646,430
1659,653,430
1652,660,430
1645,667,430
1638,674,430
1631,681,430
1624,688,430
1617,695,430
1610,702,430
1603,709,430
1596,716,430
1589,723,430
1582,730,430
1575,737,430
1568,744,430
1561,751,430
1554,758,430
1547,765,430
1540,772,430
1533,779,430
1526,786,430
1519,793,430
1512,800,430
1505,807,430
1498,814,430
1491,821,430
1484,828,430
1477,835,430
1470,842,430
1463,849,430
1456,856,430
1449,863,430
1442,870,430
1435,877,430
1428,884,430
1421,891,430
1414,898,430
1407,905,430
1400,912,430
1393,919,430
1386,926,430
1379,933,430
1372,940,430
1365,947,430
1358,954,430
1351,961,430
1344,968,430
1337,975,430
1330,968,430
1323,961,430
1316,954,430
1309,947,430
1302,940,430
1295,933,430
1288,926,430
1281,919,430
1274,912,430
1267,905,430
1260,898,430
1253,891,430
1246,884,430
1239,877,430
1232,870,430
1225,863,430
1218,856,430
1211,849,430
1204,842,430
1197,835,430
1190,828,430
1183,821,430
1176,814,430
1169,807,430
1162,800,430
1155,793,430
1148,786,430
1141,779,430
1134,772,430
1127,765,430
1120,758,430
1113,751,430
1106,744,430
1099,737,430
1092,730,430
1085,723,430
1078,716,430
1071,709,430
1064,702,430
1057,695,430
1050,688,430
1043,681,430
1036,674,430
1029,667,430
1022,660,430
1015,653,430
1008,646,430
1001,639,430
994,632,430
987,625,430
980,618,430
973,611,430
966,604,430
959,597,430
952,590,430
945,583,430
938,576,430
931,569,430
924,562,430
917,555,430
910,548,430
903,541,430
896,534,430
889,527,430
882,520,430
875,513,430
868,506,430
861,499,430
854,492,430
847,485,430
840,478,430
833,471,430
826,464,430
819,457,430
812,450,430
805,443,430
798,436,430
791,429,430
784,422,430
777,415,430
770,408,430
763,401,430
756,394,430
749,387,430
742,380,430
735,373,430
728,366,430
721,359,430
714,352,430
707,345,430
700,338,430
693,331,430
686,324,430
679,317,430
672,310,430
665,303,430
658,296,430
651,289,430
644,282,430
637,275,430
630,268,430
623,261,430
616,254,430
609,247,430
602,240,430
595,233,430
588,226,430
581,219,430
574,212,430
567,205,430
560,198,430
553,191,430
546,184,430
539,177,430
532,170,430
525,163,430
518,156,430
511,149,430
504,142,430
497,135,430
490,128,430
483,121,430
476,114,430
469,107,430
462,100,430
455,93,430
448,86,430
441,79,430
434,72,430
427,65,430
420,58,430
413,51,430
406,44,430
399,37,430
392,30,430
385,23,430
378,16,430
371,9,430
364,2,430
357,-5,430
350,2,430
343,9,430
336,16,430
329,23,430
322,30,430
315,37,430
308,44,430
301,51,430
294,58,430
287,65,430
280,72,430
273,79,430
266,86,430
259,93,430
252,100,430
245,107,430
238,114,430
231,121,430
224,128,430
217,135,430
210,142,430
203,149,430
196,156,430
189,163,430
182,170,430
175,177,430
168,184,430
161,191,430
154,198,430
147,205,430
140,212,430
133,219,430
126,226,430
119,233,430
112,240,430
105,247,430
98,254,430
91,261,430
84,268,430
77,275,430
70,282,430
63,289,430
56,296,430
49,303,430
42,310,430
35,317,430
28,324,430
21,331,430
14,338,430
7,345,430
945,485,430
938,478,430
931,471,430
924,464,430
917,457,430
910,450,430
903,443,430
896,436,430
889,429,430
882,422,430
875,415,430
868,408,430
861,401,430
854,394,430
847,387,430
840,380,430
833,373,430
826,366,430
819,359,430
812,352,430
805,345,430
798,338,430
791,331,430
784,324,430
777,317,430
770,310,430
763,303,430
756,296,430
749,289,430
742,282,430
735,275,430
728,268,430
721,261,430
714,254,430
707,247,430
700,240,430
693,233,430
686,226,430
679,219,430
672,212,430
665,205,430
658,198,430
651,191,430
644,184,430
637,177,430
630,170,430
623,163,430
616,156,430
609,149,430
602,142,430
595,135,430
588,128,430
581,121,430
574,114,430
567,107,430
560,100,430
553,93,430
546,86,430
539,79,430
532,72,430
525,65,430
518,58,430
511,51,430
504,44,430
497,37,430
490,30,430
483,23,430
476,16,430
469,9,430
462,2,430
455,-5,430
448,2,430
441,9,430
434,16,430
427,23,430
420,30,430
413,37,430
406,44,430
399,51,430
392,58,430
385,65,430
378,72,430
371,79,430
364,86,430
357,93,430
350,100,430
343,107,430
336,114,430
329,121,430
322,128,430
315,135,430
308,142,430
301,149,430
294,156,430
287,163,430
280,170,430
273,177,430
266,184,430
259,191,430
252,198,430
245,205,430
238,212,430
231,219,430
224,226,430
217,233,430
210,240,430
203,247,430
196,254,430
189,261,430
182,268,430
175,275,430
168,282,430
161,289,430
154,296,430
147,303,430
140,310,430
133,317,430
126,324,430
119,331,430
112,338,430
105,345,430
98,352,430
91,359,430
84,366,430
77,373,430
70,380,430
63,387,430
56,394,430
49,401,430
42,408,430
35,415,430
28,422,430
21,429,430
14,436,430
7,443,430
945,485,430
938,478,430
931,471,430
924,464,430
917,457,430
910,450,430
903,443,430
896,436,430
889,429,430
882,422,430
875,415,430
868,408,430
861,401,430
854,394,430
847,387,430
840,380,430
833,373,430
826,366,430
819,359,430
812,352,430
805,345,430
798,338,430
791,331,430
784,324,430
777,317,430
770,310,430
763,303,430
756,296,430
749,289,430
742,282,430
735,275,430
728,268,430
721,261,430
714,254,430
707,247,430
700,240,430
693,233,430
686,226,430
679,219,430
672,212,430
665,205,430
658,198,430
651,191,430
644,184,430
637,177,430
630,170,430
623,163,430
616,156,430
609,149,430
602,142,430
595,135,430
588,128,430
581,121,430
574,114,430
567,107,430
560,100,430
553,93,430
546,86,430
539,79,430
532,72,430
525,65,430
518,58,430
511,51,430
504,44,430
497,37,430
490,30,430
483,23,430
476,16,430
469,9,430
462,2,430
455,-5,430
448,2,430
441,9,430
434,16,430
427,23,430
420,30,430
413,37,430
406,44,430
399,51,430
392,58,430
385,65,430
378,72,430
371,79,430
364,86,430
357,93,430
350,100,430
343,107,430
336,114,430
329,121,430
322,128,430
315,135,430
308,142,430
301,149,430
294,156,430
287,163,430
280,170,430
273,177,430
266,184,430
259,191,430
252,198,430
245,205,430
238,212,430
231,219,430
224,226,430
217,233,430
210,240,430
203,247,430
196,254,430
189,261,430
182,268,430
175,275,430
168,282,430
161,289,430
154,296,430
147,303,430
140,310,430
133,317,430
126,324,430
119,331,430
112,338,430
105,345,430
98,352,430
91,359,430
84,366,430
77,373,430
70,380,430
63,387,430
56,394,430
49,401,430
42,408,430
35,415,430
28,422,430
21,429,430
14,436,430
7,443,430
945,485,430
938,478,430
931,471,430
924,464,430
917,457,430
910,450,430
903,443,430
896,436,430
889,429,430
882,422,430
